"","FechaInicio","Delito","Categoria","Sexo","Edad","CalidadJuridica","FechaHecho","HoraHecho","HoraInicio","geopoint","AlcaldiaHechos","ColoniaHechos","persona_fisica"
"411","23/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL","DELITO DE BAJO IMPACTO","Masculino",48,"VICTIMA Y DENUNCIANTE","23/12/2019",01:10:00,04:18:00,"19.47024547,-99.133593746","GUSTAVO A MADERO","VALLEJO",TRUE
"412","23/12/2019","LESIONES INTENCIONALES POR ARMA BLANCA","DELITO DE BAJO IMPACTO","Masculino",NA,"LESIONADO","23/12/2019",03:00:00,04:57:00,NA,"IZTAPALAPA",NA,TRUE
"413","23/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO","Femenino",43,"VICTIMA Y DENUNCIANTE","21/12/2019",02:00:00,05:49:00,"19.394609283,-99.0732830373","IZTACALCO","AGRÍCOLA ORIENTAL",TRUE
"414","23/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",75,"VICTIMA Y DENUNCIANTE","23/12/2019",01:00:00,07:13:00,"19.3867147147,-99.0726587269","IZTAPALAPA","LEYES DE REFORMA 3A SECCIÓN",TRUE
"415","23/12/2019","ROBO DE DINERO","DELITO DE BAJO IMPACTO","Masculino",43,"VICTIMA Y DENUNCIANTE","15/12/2019",12:40:00,07:35:00,"19.3149852294,-99.0776892197","IZTAPALAPA","TULYEHUALCO",TRUE
"416","23/12/2019","LESIONES INTENCIONALES POR ARMA DE FUEGO","LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO","Masculino",NA,"LESIONADO","22/12/2019",06:10:00,07:39:00,NA,"ALVARO OBREGON",NA,TRUE
"417","23/12/2019","LESIONES CULPOSAS POR TRANSITO VEHICULAR","DELITO DE BAJO IMPACTO","Femenino",22,"LESIONADO","23/12/2019",07:20:00,08:02:00,"19.417424131,-99.1275453779","VENUSTIANO CARRANZA","LORENZO BOTURINI",TRUE
"418","23/12/2019","ROBO A REPARTIDOR CON VIOLENCIA","ROBO A REPARTIDOR CON Y SIN VIOLENCIA","Masculino",33,"VICTIMA Y DENUNCIANTE","23/11/2019",12:45:00,09:07:00,"19.4574989212,-99.2097497705","MIGUEL HIDALGO","ARGENTINA PONIENTE",TRUE
"419","23/12/2019","ALLANAMIENTO DE MORADA","DELITO DE BAJO IMPACTO","Femenino",75,"VICTIMA Y DENUNCIANTE","23/12/2019",08:00:00,09:22:00,"19.5203450035,-99.1554384347","GUSTAVO A MADERO","GUADALUPE PROLETARIA",TRUE
"420","23/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","29/03/2019",12:00:00,09:32:00,"19.4869855612,-99.0940709284","GUSTAVO A MADERO","EL COYOL",TRUE
"421","23/12/2019","ACOSO SEXUAL","DELITO DE BAJO IMPACTO","Femenino",11,"VICTIMA","26/11/2019",17:00:00,09:36:00,"19.3668358278,-99.0002360911","IZTAPALAPA","ERMITA ZARAGOZA",TRUE
"422","23/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",40,"VICTIMA Y DENUNCIANTE","22/12/2019",06:00:00,09:36:00,"19.4192918302,-99.1451169033","CUAUHTEMOC","DOCTORES",TRUE
"423","23/12/2019","ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO","DELITO DE BAJO IMPACTO","Masculino",44,"VICTIMA Y DENUNCIANTE","21/12/2019",17:30:00,09:54:00,"19.3924884914,-99.1242772448","IZTACALCO","SANTIAGO NORTE",TRUE
"424","23/12/2019","DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL","DELITO DE BAJO IMPACTO","Femenino",60,"VICTIMA Y DENUNCIANTE","22/12/2019",18:00:00,10:11:00,"19.4733576341,-99.1912420918","AZCAPOTZALCO","SANTA CRUZ ACAYUCAN",TRUE
"425","23/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",32,"VICTIMA Y DENUNCIANTE","22/12/2019",22:00:00,10:18:00,"19.3766615475,-99.030606499","IZTAPALAPA","EL PARAÍSO",TRUE
"426","23/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","25/01/2019",12:00:00,10:19:00,"19.4239177355,-99.205769931","MIGUEL HIDALGO","LOMAS DE CHAPULTEPEC I SECCIÓN",TRUE
"427","23/12/2019","ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","23/12/2019",09:30:00,10:24:00,"19.3622650583,-99.1828746906","BENITO JUAREZ","SAN JOSÉ INSURGENTES",TRUE
"428","23/12/2019","ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO","DELITO DE BAJO IMPACTO","Masculino",42,"VICTIMA Y DENUNCIANTE","23/12/2019",07:00:00,10:42:00,"19.4456861216,-99.1772311968","MIGUEL HIDALGO","ANAHUAC",TRUE
"429","23/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Femenino",31,"VICTIMA Y DENUNCIANTE","23/12/2019",08:15:00,10:50:00,"19.4854798034,-99.1036220329","GUSTAVO A MADERO","CONSTITUCIÓN DE LA REPÚBLICA",TRUE
"430","23/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Masculino",36,"VICTIMA Y DENUNCIANTE","20/12/2019",21:30:00,10:52:00,"19.4471491769,-99.1585881995","CUAUHTEMOC","SANTA MARIA LA RIBERA",TRUE
"431","23/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",60,"VICTIMA Y DENUNCIANTE","29/11/2019",10:00:00,10:52:00,"19.3037266056,-99.1086377041","COYOACAN","EL MIRADOR",TRUE
"432","23/12/2019","ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA","ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA","Masculino",41,"VICTIMA Y DENUNCIANTE","23/12/2019",08:00:00,11:02:00,NA,"CUAUHTEMOC",NA,TRUE
"433","23/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Masculino",27,"VICTIMA Y DENUNCIANTE","23/12/2019",06:10:00,11:02:00,"19.3686476174,-99.0230492574","IZTAPALAPA","EJERCITO DE ORIENTE ZONA PEÑON",TRUE
"434","23/12/2019","ABUSO DE CONFIANZA","DELITO DE BAJO IMPACTO","Masculino",37,"VICTIMA Y DENUNCIANTE","22/12/2019",04:00:00,11:07:00,"19.4212968556,-99.1685749597","CUAUHTEMOC","ROMA NORTE",TRUE
"435","23/12/2019","LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","23/12/2019",09:40:00,11:12:00,"19.3791027228,-99.1855166367","BENITO JUAREZ","SAN JUAN",TRUE
"436","23/12/2019","ABUSO SEXUAL","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA","10/12/2019",15:02:00,11:17:00,NA,"CUAUHTEMOC",NA,TRUE
"437","23/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA","16/12/2019",12:00:00,11:24:00,"19.3257547337,-99.2593029112","ALVARO OBREGON","LOMAS DE LA ERA",FALSE
"438","23/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Femenino",28,"VICTIMA Y DENUNCIANTE","23/12/2019",08:00:00,11:27:00,"19.4365624935,-99.0919034495","VENUSTIANO CARRANZA","MOCTEZUMA 2A SECCIÓN",TRUE
"439","23/12/2019","HOMICIDIO POR ARMA BLANCA","HOMICIDIO DOLOSO","Masculino",41,"CADAVER","23/12/2019",11:50:00,11:31:00,"19.5047112386,-99.1071201654","GUSTAVO A MADERO","AMPLIACIÓN GABRIEL HERNÁNDEZ",TRUE
"440","23/12/2019","USURPACIÓN DE IDENTIDAD","DELITO DE BAJO IMPACTO","Masculino",45,"VICTIMA Y DENUNCIANTE","10/09/2019",14:10:00,11:37:00,"19.3519941143,-99.1247576377","COYOACAN","PRADO CHURUBUSCO",TRUE
"441","23/12/2019","ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",41,"VICTIMA Y DENUNCIANTE","20/12/2019",07:30:00,11:48:00,"19.3705566013,-99.0173136408","IZTAPALAPA","SANTA MARTHA ACATITLA SUR",TRUE
"442","23/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",25,"VICTIMA Y DENUNCIANTE","07/12/2019",21:30:00,11:52:00,"19.3226985575,-99.2414603314","LA MAGDALENA CONTRERAS","LA MALINCHE",TRUE
"443","23/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",71,"VICTIMA Y DENUNCIANTE","16/12/2019",07:00:00,11:55:00,"19.5086862899,-99.151205941","GUSTAVO A MADERO","NUEVA INDUSTRIAL VALLEJO",TRUE
"444","23/12/2019","DESPOJO","DELITO DE BAJO IMPACTO","Masculino",47,"VICTIMA Y DENUNCIANTE","21/12/2019",20:00:00,12:00:00,"19.4941790968,-99.1113940998","GUSTAVO A MADERO","SANTA ISABEL TOLA",TRUE
"445","23/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA","DELITO DE BAJO IMPACTO","Masculino",55,"VICTIMA Y DENUNCIANTE","24/07/2018",00:00:00,12:06:00,"19.474062074,-99.1710261203","AZCAPOTZALCO","UNIDAD CUITLAHUAC",TRUE
"446","23/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",36,"VICTIMA Y DENUNCIANTE","22/12/2019",18:14:00,12:12:00,"19.399844283,-99.1507107526","BENITO JUAREZ","NARVARTE",TRUE
"447","23/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",30,"VICTIMA Y DENUNCIANTE","23/12/2019",01:30:00,12:16:00,"19.3718181669,-99.0267813932","IZTAPALAPA","EJERCITO DE ORIENTE ZONA PEÑON",TRUE
"448","23/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",35,"VICTIMA Y DENUNCIANTE","23/12/2019",10:30:00,12:19:00,"19.4264816801,-99.0992742982","VENUSTIANO CARRANZA","MOCTEZUMA 2A SECCIÓN",TRUE
"449","23/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",81,"VICTIMA Y DENUNCIANTE","21/12/2019",15:40:00,12:30:00,"19.4562546751,-99.1507586149","CUAUHTEMOC","ATLAMPA",TRUE
"450","23/12/2019","NARCOMENUDEO POSESION SIMPLE","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","23/12/2019",11:45:00,12:36:00,"19.3844411019,-99.2192149125","ALVARO OBREGON","LOMAS DE BECERRA",FALSE
"451","23/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL","DELITO DE BAJO IMPACTO","Femenino",30,"VICTIMA Y DENUNCIANTE","17/12/2019",20:00:00,12:45:00,"19.4237549731,-99.1734621695","CUAUHTEMOC","JUÁREZ",TRUE
"452","23/12/2019","ROBO A PASAJERO A BORDO DE PESERO COLECTIVO CON VIOLENCIA","ROBO A PASAJERO A BORDO DE MICROBUS CON Y SIN VIOLENCIA","Femenino",35,"VICTIMA Y DENUNCIANTE","20/12/2019",20:00:00,12:54:00,"19.2860177362,-99.0136012502","TLAHUAC","EL TRIANGULO",TRUE
"453","23/12/2019","ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA","22/12/2019",03:00:00,12:55:00,"19.3933123016,-99.2131959809","ALVARO OBREGON","LIBERALES DE 1857",TRUE
"454","23/12/2019","ABUSO SEXUAL","DELITO DE BAJO IMPACTO","Femenino",38,"VICTIMA Y DENUNCIANTE","01/01/2018",15:00:00,13:01:00,"19.3667821309,-99.0345942209","IZTAPALAPA","EJERCITO DE AGUA PRIETA",TRUE
"455","23/12/2019","COBRANZA ILEGITIMA","DELITO DE BAJO IMPACTO","Femenino",38,"VICTIMA Y DENUNCIANTE","15/10/2019",11:00:00,13:01:00,"19.3567090782,-99.0322347902","IZTAPALAPA","ZONA URBANA EJIDAL SANTA MARIA AZTAHUACAN",TRUE
"456","23/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",64,"VICTIMA Y DENUNCIANTE","24/11/2019",12:30:00,13:06:00,"19.493003816,-99.1488804959","GUSTAVO A MADERO","NUEVA VALLEJO",TRUE
"457","23/12/2019","ROBO A PASAJERO A BORDO DE TRANSPORTE PÚBLICO SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",28,"VICTIMA Y DENUNCIANTE","22/12/2019",05:30:00,13:07:00,"19.3705062984,-99.0404058273","IZTAPALAPA","CHINAMPAC DE JUÁREZ",TRUE
"458","23/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",53,"VICTIMA Y DENUNCIANTE","23/12/2019",11:13:00,13:20:00,"19.3321493447,-99.1727127603","COYOACAN","PEDREGAL DE SANTO DOMINGO",TRUE
"459","23/12/2019","ROBO A NEGOCIO SIN VIOLENCIA","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA Y DENUNCIANTE","23/12/2019",13:20:00,13:35:00,"19.3343064967,-99.1816161","COYOACAN","UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO",FALSE
"460","23/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","23/12/2019",02:00:00,13:41:00,"19.3346687918,-99.0748757991","IZTAPALAPA","SAN JUAN XALPA",TRUE
"461","23/12/2019","USURPACIÓN DE IDENTIDAD","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","18/11/2019",04:00:00,13:48:00,"19.2869540191,-99.1848134704","TLALPAN","MIGUEL HIDALGO 1A SECCIÓN",TRUE
"462","23/12/2019","ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO","DELITO DE BAJO IMPACTO","Masculino",51,"VICTIMA Y DENUNCIANTE","20/12/2019",18:00:00,13:48:00,"19.3673709722,-99.166834398","BENITO JUAREZ","SANTA CRUZ ATOYAC",TRUE
"463","23/12/2019","SUSTRACCION DE MENORES","DELITO DE BAJO IMPACTO","Femenino",27,"VICTIMA Y DENUNCIANTE","21/12/2019",10:00:00,13:50:00,"19.4427067862,-99.1386037296","CUAUHTEMOC","CENTRO",TRUE
"464","23/12/2019","ABUSO SEXUAL","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA","01/01/2016",12:00:00,13:58:00,NA,"ECATEPEC DE MORELOS",NA,TRUE
"465","23/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",25,"VICTIMA Y DENUNCIANTE","13/12/2019",11:00:00,13:59:00,"19.4511827902,-99.1912247827","MIGUEL HIDALGO","SAN JUANICO",TRUE
"466","23/12/2019","TENTATIVA DE EXTORSION","DELITO DE BAJO IMPACTO","Masculino",62,"VICTIMA Y DENUNCIANTE","23/12/2019",11:00:00,13:59:00,"19.2836267117,-99.2093071613","TLALPAN","MIGUEL HIDALGO 3A SECCIÓN",TRUE
"467","23/12/2019","ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","03/12/2019",09:40:00,14:01:00,"19.3990413276,-99.213912339","ALVARO OBREGON","REACOMODO BELEN DE LAS FLORES",TRUE
"468","23/12/2019","ROBO A REPARTIDOR CON VIOLENCIA","ROBO A REPARTIDOR CON Y SIN VIOLENCIA","Masculino",33,"VICTIMA Y DENUNCIANTE","21/12/2019",13:00:00,14:03:00,"19.457511789,-99.2098054333","MIGUEL HIDALGO","ARGENTINA PONIENTE",TRUE
"469","23/12/2019","TENTATIVA DE EXTORSION","DELITO DE BAJO IMPACTO","Femenino",71,"VICTIMA Y DENUNCIANTE","23/12/2019",09:30:00,14:11:00,"19.3722343421,-99.1392848525","BENITO JUAREZ","ZACAHUITZCO",TRUE
"470","23/12/2019","ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO","DELITO DE BAJO IMPACTO","Masculino",62,"VICTIMA Y DENUNCIANTE","03/12/2019",15:00:00,14:19:00,"19.4299842215,-99.1973787087","MIGUEL HIDALGO","POLANCO",TRUE
"471","23/12/2019","DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL","DELITO DE BAJO IMPACTO","Masculino",36,"VICTIMA Y DENUNCIANTE","23/12/2019",05:57:00,14:22:00,"19.4102855998,-99.0859276247","VENUSTIANO CARRANZA","PUEBLA",TRUE
"472","23/12/2019","LESIONES CULPOSAS","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA","23/12/2019",14:30:00,14:27:00,"19.2942797112,-99.1505555422","TLALPAN","SAN LORENZO HUIPULCO",TRUE
"473","23/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",67,"VICTIMA Y DENUNCIANTE","19/12/2019",17:30:00,14:33:00,"19.4611505014,-99.1336855002","CUAUHTEMOC","PERALVILLO",TRUE
"474","23/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","28/05/2018",11:38:00,14:36:00,"19.4261371823,-99.170510546","CUAUHTEMOC","CUAUHTÉMOC",TRUE
"475","23/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",29,"VICTIMA Y DENUNCIANTE","22/12/2019",11:30:00,14:36:00,"19.3699692513,-99.0370717568","IZTAPALAPA","EJERCITO DE AGUA PRIETA",TRUE
"476","23/12/2019","ROBO DE MOTOCICLETA SIN VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",36,"VICTIMA Y DENUNCIANTE","23/12/2019",05:00:00,14:37:00,"19.4701753015,-99.078281641","GUSTAVO A MADERO","SAN JUAN DE ARAGÓN VII SECCIÓN",TRUE
"477","23/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",48,"VICTIMA Y DENUNCIANTE","23/12/2019",10:00:00,14:42:00,"19.3850354419,-99.0551908564","IZTAPALAPA","UNIDAD EJÉRCITO CONSTITUCIONALISTA",TRUE
"478","23/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","14/12/2019",00:45:00,14:45:00,"19.4185318746,-99.1627493534","CUAUHTEMOC","ROMA NORTE",TRUE
"479","23/12/2019","LESIONES INTENCIONALES POR ARMA BLANCA","DELITO DE BAJO IMPACTO","Masculino",39,"LESIONADO","26/11/2019",19:10:00,14:50:00,"19.3004326087,-99.0217511716","TLAHUAC","SAN FRANCISCO TLALTENCO",TRUE
"480","23/12/2019","ABUSO DE AUTORIDAD","DELITO DE BAJO IMPACTO","Masculino",44,"VICTIMA Y DENUNCIANTE","17/12/2019",13:00:00,14:53:00,"19.4516416973,-99.1230192819","VENUSTIANO CARRANZA","NICOLÁS BRAVO",TRUE
"481","23/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",18,"VICTIMA Y DENUNCIANTE","18/12/2019",01:20:00,14:53:00,"19.4372505976,-99.0803860002","VENUSTIANO CARRANZA","AEROPUERTO INTERNACIONAL BENITO JUÁREZ",TRUE
"482","23/12/2019","PERDIDA DE LA VIDA POR OTRAS CAUSAS","HECHO NO DELICTIVO","Masculino",25,"CADAVER","19/12/2019",22:50:00,14:55:00,"19.4600743311,-99.174292321","AZCAPOTZALCO","SAN SALVADOR XOCHIMANCA",TRUE
"483","23/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",54,"VICTIMA Y DENUNCIANTE","23/12/2019",08:00:00,15:01:00,"19.4873235875,-99.1206036789","GUSTAVO A MADERO","TEPEYAC INSURGENTES",TRUE
"484","23/12/2019","NARCOMENUDEO POSESION SIMPLE","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA Y DENUNCIANTE","23/12/2019",14:30:00,15:09:00,"19.3673045029,-99.0309482218","IZTAPALAPA","EJERCITO DE ORIENTE ZONA PEÑON",FALSE
"485","23/12/2019","ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",29,"VICTIMA Y DENUNCIANTE","20/12/2019",18:45:00,15:09:00,"19.4037460004,-99.2038203","MIGUEL HIDALGO","AMÉRICA",TRUE
"486","23/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",25,"VICTIMA Y DENUNCIANTE","22/12/2019",23:20:00,15:09:00,"19.3880074029,-99.0522886004","IZTAPALAPA","TEPALCATES",TRUE
"487","23/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",54,"VICTIMA Y DENUNCIANTE","18/12/2019",03:00:00,15:21:00,"19.422835003,-99.0620869995","VENUSTIANO CARRANZA","CUCHILLA PANTITLAN",TRUE
"488","23/12/2019","ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",38,"VICTIMA Y DENUNCIANTE","19/12/2019",20:30:00,15:24:00,"19.3970789205,-99.1986314522","ALVARO OBREGON","JOSÉ MARIA PINO SUÁREZ",TRUE
"489","23/12/2019","ROBO A PASAJERO A BORDO DE METROBUS CON VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",52,"VICTIMA Y DENUNCIANTE","23/12/2019",13:40:00,15:28:00,"19.4465431093,-99.1530697787","CUAUHTEMOC","BUENAVISTA",TRUE
"490","23/12/2019","VIOLACION EQUIPARADA","VIOLACIÓN","Femenino",37,"VICTIMA Y DENUNCIANTE","20/12/2019",18:00:00,15:32:00,"19.4412706174,-99.1663412942","CUAUHTEMOC","SAN RAFAEL",TRUE
"491","23/12/2019","ROBO A CASA HABITACION SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",37,"VICTIMA Y DENUNCIANTE","23/12/2019",13:30:00,15:34:00,"19.4854306004,-99.0856423001","GUSTAVO A MADERO","LA ESMERALDA",TRUE
"492","23/12/2019","ROBO A TRANSEUNTE SALIENDO DEL BANCO CON VIOLENCIA","ROBO A CUENTAHABIENTE SALIENDO DEL CAJERO CON VIOLENCIA","Femenino",29,"VICTIMA Y DENUNCIANTE","23/12/2019",14:00:00,15:38:00,"19.3987225967,-99.1613748996","BENITO JUAREZ","DEL VALLE CENTRO",TRUE
"493","23/12/2019","LESIONES INTENCIONALES POR GOLPES","DELITO DE BAJO IMPACTO","Masculino",21,"VICTIMA Y DENUNCIANTE","21/12/2019",02:00:00,15:40:00,"19.399601102,-99.1205995999","IZTACALCO","SANTA ANITA",TRUE
"494","23/12/2019","ROBO A NEGOCIO SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","23/12/2019",10:20:00,15:41:00,"19.4343531973,-99.1393295999","CUAUHTEMOC","CENTRO",TRUE
"495","23/12/2019","ROBO A PASAJERO A BORDO DE TRANSPORTE PÚBLICO SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",28,"VICTIMA Y DENUNCIANTE","15/03/2019",12:00:00,15:41:00,"19.3819618758,-99.1802084244","BENITO JUAREZ","CIUDAD DE LOS DEPORTES",TRUE
"496","23/12/2019","ROBO DE DOCUMENTOS","DELITO DE BAJO IMPACTO","Masculino",61,"VICTIMA Y DENUNCIANTE","20/12/2019",10:00:00,15:51:00,"19.4337973015,-99.1023933002","VENUSTIANO CARRANZA","MOCTEZUMA 2A SECCIÓN",TRUE
"497","23/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",59,"VICTIMA Y DENUNCIANTE","23/12/2019",13:30:00,16:11:00,"19.3222647959,-99.2243449003","LA MAGDALENA CONTRERAS","SAN JERÓNIMO ACULCO",TRUE
"498","23/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",28,"VICTIMA Y DENUNCIANTE","21/09/2019",20:30:00,16:14:00,"19.3447061025,-99.1640709","COYOACAN","VILLA COYOACÁN",TRUE
"499","23/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Masculino",31,"VICTIMA Y DENUNCIANTE","21/12/2019",16:30:00,16:17:00,"19.2327253703,-99.2063500634","TLALPAN","SAN MIGUEL AJUSCO",TRUE
"500","23/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",30,"VICTIMA Y DENUNCIANTE","21/12/2019",14:00:00,16:27:00,"19.2652395048,-98.9962188978","TLAHUAC","LA HABANA",TRUE
"501","23/12/2019","ABUSO DE CONFIANZA","DELITO DE BAJO IMPACTO","Masculino",40,"VICTIMA Y DENUNCIANTE","25/11/2019",18:00:00,16:30:00,"19.482215651,-99.1794931029","AZCAPOTZALCO","SANTO TOMAS",TRUE
"502","23/12/2019","ABUSO DE CONFIANZA","DELITO DE BAJO IMPACTO","Masculino",0,"VICTIMA Y DENUNCIANTE","15/03/2019",12:00:00,16:30:00,"19.3277462993,-99.1391153997","COYOACAN","EMILIANO ZAPATA",TRUE
"503","23/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Masculino",21,"VICTIMA Y DENUNCIANTE","22/12/2019",18:30:00,16:36:00,"19.4889199977,-99.0990079999","GUSTAVO A MADERO","SALVADOR DÍAZ MIRÓN",TRUE
"504","23/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO","Masculino",44,"VICTIMA Y DENUNCIANTE","13/12/2019",17:50:00,16:40:00,"19.2901651037,-99.0504066998","TLAHUAC","AGRÍCOLA METROPOLITANA",TRUE
"505","23/12/2019","NARCOMENUDEO POSESIÓN CON FINES DE VENTA, COMERCIO Y SUMINISTRO","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA Y DENUNCIANTE","23/12/2019",15:40:00,16:44:00,"19.4381184255,-99.1355590417","CUAUHTEMOC","CENTRO",FALSE
"506","23/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",37,"VICTIMA Y DENUNCIANTE","17/12/2019",00:49:00,16:47:00,"19.4025203104,-99.110214073","IZTACALCO","GRANJAS MÉXICO",TRUE
"507","23/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Masculino",31,"VICTIMA Y DENUNCIANTE","18/12/2019",22:30:00,16:55:00,"19.3986055306,-99.2003350322","ALVARO OBREGON","ACUEDUCTO",TRUE
"508","23/12/2019","ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO","DELITO DE BAJO IMPACTO","Masculino",38,"VICTIMA Y DENUNCIANTE","16/12/2019",21:00:00,16:57:00,"19.3607741373,-99.1894539857","ALVARO OBREGON","LOS ALPES",TRUE
